Date,Product Category,Quantity Sold,Price per Unit,Total Price
02/03/2022,Milk Products,10,29,290
02/03/2022,Electric household essentials,10,32,320
02/03/2022,Electric household essentials,10,41,410
03/03/2022,Milk Products,4,5,20
03/03/2022,Furniture,4,39.5,158
03/03/2022,Electric household essentials,9,38,342
03/03/2022,Furniture,9,41,369
03/03/2022,Computers and electric accessories,10,29,290
04/03/2022,Beverages,1,14,14
04/03/2022,Computers and electric accessories,1,24.5,24.5
04/03/2022,Beverages,1,30.5,30.5
04/03/2022,Electric household essentials,2,15.5,31
04/03/2022,Food,2,24.5,49
04/03/2022,Butchers,2,30.5,61
04/03/2022,Milk Products,2,39.5,79
04/03/2022,Milk Products,4,5,20
04/03/2022,Food,6,20,120
04/03/2022,Butchers,6,20,120
04/03/2022,Butchers,9,36.5,328.5
04/03/2022,Patisserie,9,38,342
04/03/2022,Beverages,10,8,80
05/03/2022,Patisserie,4,5,20
05/03/2022,Beverages,4,6.5,26
05/03/2022,Electric household essentials,4,17,68
05/03/2022,Beverages,5,32,160
05/03/2022,Patisserie,6,24.5,147
05/03/2022,Electric household essentials,7,17,119
05/03/2022,Computers and electric accessories,7,41,287
05/03/2022,Patisserie,8,12.5,100
05/03/2022,Butchers,9,15.5,139.5
05/03/2022,Electric household essentials,10,9.5,95
05/03/2022,Electric household essentials,10,32,320
06/03/2022,Butchers,1,21.5,21.5
06/03/2022,Milk Products,2,14,28
06/03/2022,Electric household essentials,4,20,80
06/03/2022,Food,4,30.5,122
06/03/2022,Milk Products,5,20,100
06/03/2022,Beverages,9,9.5,85.5
06/03/2022,Patisserie,10,6.5,65
06/03/2022,Milk Products,10,8,80
06/03/2022,Milk Products,10,30.5,305
07/03/2022,Furniture,1,24.5,24.5
07/03/2022,Electric household essentials,2,38,76
07/03/2022,Furniture,3,38,114
07/03/2022,Furniture,5,11,55
07/03/2022,Computers and electric accessories,6,35,210
07/03/2022,Furniture,7,5,35
07/03/2022,Milk Products,9,5,45
08/03/2022,Butchers,4,14,56
08/03/2022,Patisserie,4,23,92
08/03/2022,Electric household essentials,4,38,152
08/03/2022,Electric household essentials,4,38,152
08/03/2022,Beverages,5,15.5,77.5
08/03/2022,Butchers,6,21.5,129
08/03/2022,Beverages,6,27.5,165
08/03/2022,Computers and electric accessories,8,6.5,52
08/03/2022,Milk Products,8,14,112
08/03/2022,Butchers,9,12.5,112.5
08/03/2022,Milk Products,9,32,288
09/03/2022,Patisserie,2,27.5,55
09/03/2022,Computers and electric accessories,3,15.5,46.5
09/03/2022,Furniture,4,6.5,26
09/03/2022,Furniture,4,39.5,158
09/03/2022,Electric household essentials,5,26,130
09/03/2022,Computers and electric accessories,7,24.5,171.5
09/03/2022,Milk Products,8,5,40
09/03/2022,Computers and electric accessories,8,18.5,148
09/03/2022,Computers and electric accessories,8,24.5,196
10/03/2022,Patisserie,1,33.5,33.5
10/03/2022,Electric household essentials,2,11,22
10/03/2022,Furniture,2,12.5,25
10/03/2022,Butchers,3,11,33
10/03/2022,Patisserie,3,27.5,82.5
10/03/2022,Beverages,4,12.5,50
10/03/2022,Beverages,5,18.5,92.5
10/03/2022,Beverages,5,26,130
10/03/2022,Milk Products,5,33.5,167.5
10/03/2022,Patisserie,5,36.5,182.5
10/03/2022,Electric household essentials,7,5,35
10/03/2022,Food,10,8,80
10/03/2022,Electric household essentials,10,35,350
11/03/2022,Butchers,1,20,20
11/03/2022,Beverages,1,39.5,39.5
11/03/2022,Milk Products,2,38,76
11/03/2022,Beverages,3,33.5,100.5
11/03/2022,Computers and electric accessories,4,38,152
11/03/2022,Milk Products,5,29,145
11/03/2022,Computers and electric accessories,10,18.5,185
12/03/2022,Computers and electric accessories,2,32,64
12/03/2022,Milk Products,2,36.5,73
12/03/2022,Computers and electric accessories,3,29,87
12/03/2022,Patisserie,3,39.5,118.5
12/03/2022,Computers and electric accessories,4,11,44
12/03/2022,Furniture,4,18.5,74
12/03/2022,Furniture,5,5,25
12/03/2022,Furniture,5,6.5,32.5
12/03/2022,Beverages,6,26,156
12/03/2022,Electric household essentials,7,15.5,108.5
12/03/2022,Milk Products,7,27.5,192.5
12/03/2022,Beverages,9,36.5,328.5
12/03/2022,Computers and electric accessories,10,21.5,215
13/03/2022,Food,1,9.5,9.5
13/03/2022,Beverages,1,29,29
13/03/2022,Electric household essentials,5,14,70
13/03/2022,Electric household essentials,6,15.5,93
13/03/2022,Electric household essentials,7,23,161
13/03/2022,Beverages,8,20,160
13/03/2022,Computers and electric accessories,9,11,99
13/03/2022,Food,9,41,369
13/03/2022,Computers and electric accessories,10,18.5,185
13/03/2022,Food,10,36.5,365
14/03/2022,Electric household essentials,1,20,20
14/03/2022,Patisserie,2,15.5,31
14/03/2022,Patisserie,3,36.5,109.5
14/03/2022,Food,4,24.5,98
14/03/2022,Milk Products,5,5,25
14/03/2022,Furniture,7,5,35
14/03/2022,Patisserie,8,8,64
14/03/2022,Electric household essentials,8,11,88
14/03/2022,Food,10,9.5,95
14/03/2022,Patisserie,10,29,290
15/03/2022,Computers and electric accessories,1,38,38
15/03/2022,Beverages,3,6.5,19.5
15/03/2022,Milk Products,4,21.5,86
15/03/2022,Furniture,6,9.5,57
15/03/2022,Computers and electric accessories,6,24.5,147
15/03/2022,Milk Products,6,32,192
15/03/2022,Computers and electric accessories,8,11,88
15/03/2022,Electric household essentials,8,14,112
15/03/2022,Milk Products,9,6.5,58.5
15/03/2022,Beverages,10,27.5,275
16/03/2022,Electric household essentials,2,27.5,55
16/03/2022,Electric household essentials,3,5,15
16/03/2022,Butchers,4,33.5,134
16/03/2022,Furniture,6,6.5,39
16/03/2022,Food,7,5,35
16/03/2022,Computers and electric accessories,7,36.5,255.5
16/03/2022,Milk Products,7,36.5,255.5
16/03/2022,Milk Products,7,38,266
17/03/2022,Food,1,21.5,21.5
17/03/2022,Milk Products,4,9.5,38
17/03/2022,Patisserie,4,24.5,98
17/03/2022,Butchers,5,21.5,107.5
17/03/2022,Milk Products,5,32,160
17/03/2022,Butchers,6,36.5,219
17/03/2022,Food,7,41,287
17/03/2022,Patisserie,10,17,170
17/03/2022,Computers and electric accessories,10,17,170
17/03/2022,Patisserie,10,21.5,215
17/03/2022,Patisserie,10,24.5,245
18/03/2022,Patisserie,1,8,8
18/03/2022,Food,2,21.5,43
18/03/2022,Patisserie,3,23,69
18/03/2022,Food,4,24.5,98
18/03/2022,Patisserie,5,38,190
18/03/2022,Beverages,7,15.5,108.5
18/03/2022,Electric household essentials,9,38,342
18/03/2022,Butchers,10,36.5,365
19/03/2022,Furniture,5,5,25
19/03/2022,Milk Products,5,15.5,77.5
19/03/2022,Computers and electric accessories,6,17,102
19/03/2022,Milk Products,7,5,35
19/03/2022,Electric household essentials,7,5,35
19/03/2022,Butchers,7,12.5,87.5
19/03/2022,Milk Products,8,14,112
19/03/2022,Butchers,8,29,232
19/03/2022,Furniture,9,35,315
20/03/2022,Butchers,1,9.5,9.5
20/03/2022,Computers and electric accessories,1,30.5,30.5
20/03/2022,Furniture,1,41,41
20/03/2022,Electric household essentials,2,29,58
20/03/2022,Electric household essentials,5,36.5,182.5
20/03/2022,Butchers,5,38,190
20/03/2022,Food,7,30.5,213.5
20/03/2022,Beverages,9,21.5,193.5
21/03/2022,Butchers,1,15.5,15.5
21/03/2022,Food,1,33.5,33.5
21/03/2022,Electric household essentials,1,38,38
21/03/2022,Butchers,2,9.5,19
21/03/2022,Computers and electric accessories,2,17,34
21/03/2022,Butchers,2,20,40
21/03/2022,Butchers,5,21.5,107.5
21/03/2022,Milk Products,5,27.5,137.5
21/03/2022,Patisserie,6,38,228
21/03/2022,Patisserie,10,9.5,95
22/03/2022,Electric household essentials,1,5,5
22/03/2022,Butchers,1,26,26
22/03/2022,Electric household essentials,2,15.5,31
22/03/2022,Milk Products,3,20,60
22/03/2022,Beverages,4,6.5,26
22/03/2022,Electric household essentials,5,15.5,77.5
22/03/2022,Milk Products,5,29,145
22/03/2022,Food,6,21.5,129
22/03/2022,Patisserie,6,26,156
22/03/2022,Beverages,7,36.5,255.5
22/03/2022,Beverages,9,26,234
22/03/2022,Electric household essentials,9,32,288
23/03/2022,Food,1,21.5,21.5
23/03/2022,Furniture,4,27.5,110
23/03/2022,Milk Products,6,15.5,93
23/03/2022,Electric household essentials,7,5,35
23/03/2022,Electric household essentials,7,18.5,129.5
23/03/2022,Furniture,7,41,287
23/03/2022,Milk Products,8,29,232
23/03/2022,Butchers,9,17,153
23/03/2022,Butchers,9,39.5,355.5
24/03/2022,Milk Products,2,14,28
24/03/2022,Computers and electric accessories,2,17,34
24/03/2022,Computers and electric accessories,2,23,46
24/03/2022,Food,3,21.5,64.5
24/03/2022,Food,4,33.5,134
24/03/2022,Electric household essentials,4,38,152
24/03/2022,Beverages,5,27.5,137.5
24/03/2022,Milk Products,6,8,48
24/03/2022,Butchers,6,21.5,129
24/03/2022,Butchers,6,27.5,165
24/03/2022,Beverages,7,15.5,108.5
24/03/2022,Patisserie,7,29,203
24/03/2022,Electric household essentials,10,33.5,335
25/03/2022,Beverages,1,9.5,9.5
25/03/2022,Computers and electric accessories,3,33.5,100.5
25/03/2022,Beverages,3,39.5,118.5
25/03/2022,Patisserie,5,6.5,32.5
25/03/2022,Computers and electric accessories,5,32,160
25/03/2022,Computers and electric accessories,6,36.5,219
25/03/2022,Food,8,9.5,76
25/03/2022,Furniture,8,15.5,124
25/03/2022,Patisserie,10,38,380
26/03/2022,Patisserie,1,41,41
26/03/2022,Milk Products,2,20,40
26/03/2022,Furniture,2,27.5,55
26/03/2022,Milk Products,4,23,92
27/03/2022,Butchers,1,38,38
27/03/2022,Patisserie,1,39.5,39.5
27/03/2022,Computers and electric accessories,3,32,96
27/03/2022,Food,3,41,123
27/03/2022,Electric household essentials,4,17,68
27/03/2022,Beverages,5,6.5,32.5
27/03/2022,Food,5,11,55
27/03/2022,Patisserie,5,23,115
27/03/2022,Furniture,5,38,190
27/03/2022,Food,7,12.5,87.5
27/03/2022,Beverages,8,36.5,292
27/03/2022,Computers and electric accessories,9,14,126
28/03/2022,Butchers,1,9.5,9.5
28/03/2022,Food,1,17,17
28/03/2022,Beverages,1,33.5,33.5
28/03/2022,Beverages,2,8,16
28/03/2022,Furniture,2,39.5,79
28/03/2022,Milk Products,3,5,15
28/03/2022,Milk Products,3,6.5,19.5
28/03/2022,Butchers,5,8,40
28/03/2022,Computers and electric accessories,5,27.5,137.5
28/03/2022,Electric household essentials,8,26,208
28/03/2022,Furniture,9,41,369
29/03/2022,Electric household essentials,1,14,14
29/03/2022,Patisserie,3,18.5,55.5
29/03/2022,Beverages,3,33.5,100.5
29/03/2022,Electric household essentials,5,29,145
29/03/2022,Milk Products,6,14,84
29/03/2022,Furniture,7,5,35
29/03/2022,Food,7,23,161
29/03/2022,Patisserie,7,29,203
29/03/2022,Food,10,12.5,125
29/03/2022,Beverages,10,32,320
30/03/2022,Electric household essentials,2,35,70
30/03/2022,Food,3,9.5,28.5
30/03/2022,Patisserie,4,29,116
30/03/2022,Food,5,5,25
30/03/2022,Milk Products,5,23,115
30/03/2022,Beverages,8,15.5,124
30/03/2022,Food,10,23,230
31/03/2022,Beverages,1,21.5,21.5
31/03/2022,Milk Products,2,32,64
31/03/2022,Butchers,2,36.5,73
31/03/2022,Furniture,3,26,78
31/03/2022,Food,4,8,32
31/03/2022,Butchers,7,39.5,276.5
31/03/2022,Furniture,8,8,64
31/03/2022,Patisserie,8,9.5,76
31/03/2022,Furniture,8,14,112
31/03/2022,Furniture,8,32,256
31/03/2022,Milk Products,8,41,328
31/03/2022,Furniture,10,15.5,155
31/03/2022,Beverages,10,18.5,185
31/03/2022,Milk Products,10,30.5,305
01/04/2022,Milk Products,3,8,24
01/04/2022,Milk Products,5,5,25
01/04/2022,Furniture,6,11,66
01/04/2022,Butchers,7,21.5,150.5
01/04/2022,Electric household essentials,9,12.5,112.5
01/04/2022,Electric household essentials,10,26,260
01/04/2022,Butchers,10,32,320
02/04/2022,Milk Products,1,32,32
02/04/2022,Electric household essentials,3,6.5,19.5
02/04/2022,Milk Products,3,23,69
02/04/2022,Food,5,24.5,122.5
02/04/2022,Beverages,7,8,56
02/04/2022,Electric household essentials,8,11,88
02/04/2022,Furniture,9,20,180
02/04/2022,Furniture,10,14,140
03/04/2022,Beverages,1,24.5,24.5
03/04/2022,Food,2,14,28
03/04/2022,Food,2,20,40
03/04/2022,Butchers,3,27.5,82.5
03/04/2022,Milk Products,5,12.5,62.5
03/04/2022,Butchers,5,38,190
03/04/2022,Butchers,6,8,48
03/04/2022,Beverages,6,20,120
03/04/2022,Beverages,6,33.5,201
03/04/2022,Electric household essentials,9,27.5,247.5
04/04/2022,Milk Products,1,5,5
04/04/2022,Butchers,1,23,23
04/04/2022,Beverages,5,15.5,77.5
04/04/2022,Electric household essentials,5,36.5,182.5
04/04/2022,Butchers,6,39.5,237
04/04/2022,Patisserie,7,18.5,129.5
04/04/2022,Furniture,8,33.5,268
04/04/2022,Furniture,10,24.5,245
05/04/2022,Food,1,12.5,12.5
05/04/2022,Food,2,6.5,13
05/04/2022,Furniture,2,15.5,31
05/04/2022,Electric household essentials,2,29,58
05/04/2022,Furniture,2,33.5,67
05/04/2022,Beverages,2,36.5,73
05/04/2022,Beverages,3,15.5,46.5
05/04/2022,Butchers,3,17,51
05/04/2022,Electric household essentials,3,27.5,82.5
05/04/2022,Furniture,3,41,123
05/04/2022,Butchers,5,36.5,182.5
05/04/2022,Butchers,7,38,266
05/04/2022,Patisserie,8,12.5,100
05/04/2022,Furniture,9,5,45
05/04/2022,Computers and electric accessories,10,12.5,125
06/04/2022,Milk Products,1,30.5,30.5
06/04/2022,Food,2,17,34
06/04/2022,Patisserie,3,15.5,46.5
06/04/2022,Computers and electric accessories,4,6.5,26
06/04/2022,Patisserie,4,21.5,86
06/04/2022,Patisserie,4,24.5,98
06/04/2022,Beverages,4,36.5,146
06/04/2022,Food,5,12.5,62.5
06/04/2022,Patisserie,5,21.5,107.5
06/04/2022,Milk Products,6,5,30
06/04/2022,Food,6,20,120
06/04/2022,Computers and electric accessories,6,27.5,165
06/04/2022,Furniture,7,5,35
06/04/2022,Furniture,7,17,119
06/04/2022,Beverages,7,20,140
07/04/2022,Beverages,3,21.5,64.5
07/04/2022,Milk Products,5,11,55
07/04/2022,Food,6,24.5,147
07/04/2022,Furniture,6,33.5,201
07/04/2022,Beverages,9,24.5,220.5
07/04/2022,Furniture,10,5,50
07/04/2022,Computers and electric accessories,10,6.5,65
07/04/2022,Milk Products,10,20,200
08/04/2022,Milk Products,1,20,20
08/04/2022,Beverages,5,6.5,32.5
08/04/2022,Butchers,5,41,205
08/04/2022,Patisserie,6,33.5,201
08/04/2022,Milk Products,7,12.5,87.5
08/04/2022,Food,8,17,136
08/04/2022,Electric household essentials,9,36.5,328.5
08/04/2022,Electric household essentials,10,9.5,95
08/04/2022,Milk Products,10,29,290
09/04/2022,Furniture,1,11,11
09/04/2022,Food,2,12.5,25
09/04/2022,Food,5,35,175
09/04/2022,Beverages,6,14,84
09/04/2022,Butchers,7,21.5,150.5
09/04/2022,Furniture,7,33.5,234.5
09/04/2022,Electric household essentials,10,33.5,335
09/04/2022,Computers and electric accessories,10,36.5,365
10/04/2022,Computers and electric accessories,1,18.5,18.5
10/04/2022,Milk Products,1,29,29
10/04/2022,Butchers,2,29,58
10/04/2022,Computers and electric accessories,3,35,105
10/04/2022,Food,5,24.5,122.5
10/04/2022,Food,5,30.5,152.5
10/04/2022,Patisserie,7,24.5,171.5
10/04/2022,Patisserie,8,14,112
11/04/2022,Patisserie,1,24.5,24.5
11/04/2022,Computers and electric accessories,2,33.5,67
11/04/2022,Computers and electric accessories,5,26,130
11/04/2022,Butchers,7,27.5,192.5
11/04/2022,Patisserie,10,14,140
11/04/2022,Furniture,10,18.5,185
12/04/2022,Computers and electric accessories,1,5,5
12/04/2022,Milk Products,1,5,5
12/04/2022,Furniture,1,15.5,15.5
12/04/2022,Furniture,1,41,41
12/04/2022,Electric household essentials,5,35,175
12/04/2022,Computers and electric accessories,6,21.5,129
12/04/2022,Milk Products,7,32,224
12/04/2022,Computers and electric accessories,8,24.5,196
12/04/2022,Computers and electric accessories,8,35,280
13/04/2022,Furniture,1,15.5,15.5
13/04/2022,Furniture,1,32,32
13/04/2022,Beverages,3,8,24
13/04/2022,Computers and electric accessories,3,21.5,64.5
13/04/2022,Food,3,23,69
13/04/2022,Furniture,6,5,30
13/04/2022,Food,7,18.5,129.5
13/04/2022,Electric household essentials,8,29,232
13/04/2022,Beverages,9,41,369
14/04/2022,Milk Products,1,14,14
14/04/2022,Beverages,1,15.5,15.5
14/04/2022,Computers and electric accessories,1,35,35
14/04/2022,Milk Products,2,5,10
14/04/2022,Electric household essentials,2,15.5,31
14/04/2022,Food,2,33.5,67
14/04/2022,Butchers,3,38,114
14/04/2022,Food,4,21.5,86
14/04/2022,Furniture,4,39.5,158
14/04/2022,Milk Products,6,6.5,39
14/04/2022,Electric household essentials,7,26,182
14/04/2022,Milk Products,7,33.5,234.5
14/04/2022,Computers and electric accessories,8,6.5,52
14/04/2022,Furniture,8,15.5,124
14/04/2022,Food,8,18.5,148
14/04/2022,Butchers,8,41,328
14/04/2022,Furniture,8,41,328
14/04/2022,Patisserie,10,6.5,65
14/04/2022,Food,10,11,110
14/04/2022,Computers and electric accessories,10,27.5,275
15/04/2022,Patisserie,1,9.5,9.5
15/04/2022,Food,1,11,11
15/04/2022,Electric household essentials,1,15.5,15.5
15/04/2022,Electric household essentials,2,12.5,25
15/04/2022,Electric household essentials,2,23,46
15/04/2022,Patisserie,6,26,156
15/04/2022,Butchers,6,27.5,165
15/04/2022,Beverages,6,38,228
15/04/2022,Patisserie,8,29,232
15/04/2022,Electric household essentials,8,41,328
15/04/2022,Food,10,12.5,125
15/04/2022,Computers and electric accessories,10,33.5,335
16/04/2022,Electric household essentials,1,27.5,27.5
16/04/2022,Computers and electric accessories,2,11,22
16/04/2022,Electric household essentials,2,32,64
16/04/2022,Furniture,4,39.5,158
16/04/2022,Electric household essentials,5,6.5,32.5
16/04/2022,Butchers,5,18.5,92.5
16/04/2022,Food,5,18.5,92.5
16/04/2022,Beverages,6,17,102
16/04/2022,Computers and electric accessories,7,21.5,150.5
16/04/2022,Patisserie,7,23,161
16/04/2022,Milk Products,8,20,160
16/04/2022,Milk Products,9,5,45
16/04/2022,Butchers,9,30.5,274.5
16/04/2022,Furniture,9,39.5,355.5
16/04/2022,Furniture,10,12.5,125
17/04/2022,Furniture,2,39.5,79
17/04/2022,Food,3,23,69
17/04/2022,Patisserie,5,5,25
17/04/2022,Beverages,5,24.5,122.5
17/04/2022,Furniture,6,15.5,93
17/04/2022,Patisserie,6,21.5,129
17/04/2022,Beverages,6,35,210
17/04/2022,Beverages,9,17,153
17/04/2022,Computers and electric accessories,10,23,230
18/04/2022,Computers and electric accessories,1,11,11
18/04/2022,Milk Products,2,14,28
18/04/2022,Furniture,2,15.5,31
18/04/2022,Patisserie,2,41,82
18/04/2022,Beverages,3,15.5,46.5
18/04/2022,Food,3,39.5,118.5
18/04/2022,Patisserie,7,11,77
18/04/2022,Electric household essentials,7,15.5,108.5
18/04/2022,Electric household essentials,8,12.5,100
18/04/2022,Computers and electric accessories,8,17,136
18/04/2022,Milk Products,8,20,160
18/04/2022,Electric household essentials,8,21.5,172
18/04/2022,Furniture,8,39.5,316
18/04/2022,Beverages,10,27.5,275
19/04/2022,Food,1,8,8
19/04/2022,Furniture,2,9.5,19
19/04/2022,Food,2,21.5,43
19/04/2022,Patisserie,3,5,15
19/04/2022,Furniture,3,6.5,19.5
19/04/2022,Butchers,4,6.5,26
19/04/2022,Butchers,4,20,80
19/04/2022,Butchers,5,35,175
19/04/2022,Beverages,6,26,156
19/04/2022,Beverages,7,9.5,66.5
19/04/2022,Milk Products,9,27.5,247.5
19/04/2022,Electric household essentials,10,11,110
19/04/2022,Butchers,10,36.5,365
20/04/2022,Food,2,11,22
20/04/2022,Patisserie,2,14,28
20/04/2022,Patisserie,3,9.5,28.5
20/04/2022,Computers and electric accessories,4,23,92
20/04/2022,Computers and electric accessories,5,14,70
20/04/2022,Milk Products,5,20,100
20/04/2022,Beverages,6,9.5,57
20/04/2022,Butchers,7,6.5,45.5
20/04/2022,Electric household essentials,7,26,182
20/04/2022,Furniture,9,11,99
20/04/2022,Milk Products,9,30.5,274.5
21/04/2022,Butchers,1,6.5,6.5
21/04/2022,Electric household essentials,1,17,17
21/04/2022,Furniture,1,38,38
21/04/2022,Patisserie,6,23,138
21/04/2022,Patisserie,7,38,266
21/04/2022,Patisserie,7,38,266
22/04/2022,Milk Products,1,14,14
22/04/2022,Electric household essentials,2,26,52
22/04/2022,Food,2,41,82
22/04/2022,Butchers,3,33.5,100.5
22/04/2022,Electric household essentials,3,41,123
22/04/2022,Electric household essentials,4,12.5,50
22/04/2022,Furniture,5,12.5,62.5
22/04/2022,Patisserie,5,17,85
22/04/2022,Butchers,5,29,145
22/04/2022,Milk Products,8,8,64
22/04/2022,Electric household essentials,8,15.5,124
22/04/2022,Furniture,9,11,99
22/04/2022,Electric household essentials,9,33.5,301.5
22/04/2022,Beverages,10,8,80
22/04/2022,Furniture,10,12.5,125
22/04/2022,Electric household essentials,10,18.5,185
23/04/2022,Beverages,4,24.5,98
23/04/2022,Computers and electric accessories,7,32,224
23/04/2022,Furniture,9,6.5,58.5
23/04/2022,Computers and electric accessories,9,8,72
23/04/2022,Milk Products,9,32,288
23/04/2022,Furniture,9,41,369
23/04/2022,Butchers,10,14,140
24/04/2022,Food,1,8,8
24/04/2022,Milk Products,1,14,14
24/04/2022,Furniture,1,15.5,15.5
24/04/2022,Electric household essentials,1,18.5,18.5
24/04/2022,Patisserie,2,9.5,19
24/04/2022,Beverages,3,9.5,28.5
24/04/2022,Electric household essentials,4,14,56
24/04/2022,Milk Products,6,12.5,75
24/04/2022,Food,6,24.5,147
24/04/2022,Butchers,9,24.5,220.5
24/04/2022,Furniture,9,24.5,220.5
25/04/2022,Patisserie,1,20,20
25/04/2022,Butchers,2,12.5,25
25/04/2022,Computers and electric accessories,2,30.5,61
25/04/2022,Patisserie,3,38,114
25/04/2022,Computers and electric accessories,4,27.5,110
25/04/2022,Patisserie,4,38,152
25/04/2022,Butchers,5,33.5,167.5
25/04/2022,Beverages,6,38,228
25/04/2022,Computers and electric accessories,7,33.5,234.5
25/04/2022,Electric household essentials,7,36.5,255.5
25/04/2022,Milk Products,9,5,45
26/04/2022,Butchers,5,30.5,152.5
26/04/2022,Patisserie,6,15.5,93
26/04/2022,Milk Products,7,38,266
26/04/2022,Milk Products,8,14,112
26/04/2022,Patisserie,8,26,208
26/04/2022,Food,10,20,200
